PROYECTO_ID;ORIGEN_ID;CLIENTE_ID;EMPRESA_ID;FOLIO;CORTO;NOMBRE;CONTRATO;HORAS;COSTO;COSTO_DESCUENTO;COSTO_TOTAL;INICIO;TERMINO;ESTATUS;BRM;DESCUENTO;ANEXO;ORDEN;ADMON;RESPONSABLE_VTA;CODIGO_PROYECTO;MONEDA_ID;COMENTARIOS;CODIGO_PRY_BANCO;RESPONSABLE_PRY_CLIENTE;RESPONSABLE_PTO;AREA_INTERNA_ID;PORCENTAJE_AVANCE;OPORTUNIDAD_ID;TIPO_SERVICIO_ID;PRIORIDAD;CONSECUTIVO;ANO;CODIGO_CLIENTE;ASIGNACION_ID;PROYECTO_ID;NOMINA_ID;ANO1;ene-01;feb-01;mar-01;abr-01;may-01;jun-01;jul-01;ago-01;sep-01;oct-01;nov-01;dic-01;ANO2;ene-02;feb-02;mar-02;abr-02;may-02;jun-02;jul-02;ago-02;sep-02;oct-02;nov-02;dic-02;ANO3;ene-03;feb-03;mar-03;abr-03;may-03;jun-03;jul-03;ago-03;sep-03;oct-03;nov-03;dic-03;ASIGNA_INICIO;ASIGNA_FIN
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;8;1;;14-904 Desasignaciones;14-904 Desasignaciones;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;368;162;52;2014;176;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;433;158;113;2014;;;;;;;;168;168;184;160;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
123;1;9;1;P13-1514;13-32 ST CNBV Masvio Ext. 2;P13-1514 Interbank Payments and Wireless Transfers Regulation;1068096574;544;197700.8;158160.64;94954.76;10/01/2013;10/31/2013;CERRADO;2487742;20;ITW Anexo 9;21261;N;1;;21;;;;21;;;;1;Bajo;;;;285;123;43;2013;;;;;;;;;;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;1;9;1;P13-1514;13-32 ST CNBV Masvio Ext. 2;P13-1514 Interbank Payments and Wireless Transfers Regulation;1068096574;544;197700.8;158160.64;94954.76;10/01/2013;10/31/2013;CERRADO;2487742;20;ITW Anexo 9;21261;N;1;;21;;;;21;;;;1;Bajo;;;;286;123;75;2013;;;;;;;;;;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;1;9;1;P13-1514;13-32 ST CNBV Masvio Ext. 2;P13-1514 Interbank Payments and Wireless Transfers Regulation;1068096574;544;197700.8;158160.64;94954.76;10/01/2013;10/31/2013;CERRADO;2487742;20;ITW Anexo 9;21261;N;1;;21;;;;21;;;;1;Bajo;;;;287;123;52;2013;;;;;;;;;;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;1;9;1;P13-1514;13-32 ST CNBV Masvio Ext. 2;P13-1514 Interbank Payments and Wireless Transfers Regulation;1068096574;544;197700.8;158160.64;94954.76;10/01/2013;10/31/2013;CERRADO;2487742;20;ITW Anexo 9;21261;N;1;;21;;;;21;;;;1;Bajo;;;;288;123;55;2013;;;;;;;;;;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;8;1;;14-907 Costo Prestamo;14-907 Costo Prestamo;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;371;165;87;2014;176;160;160;160;168;168;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;1;9;1;P14-091;14-01 ST Huellas;14-01 ST Huellas;1068136400;1000;540216;540216;459183.6;01/15/2014;07/15/2014;CERRADO;2569301;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;373;150;72;2014;92;160;160;160;168;168;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;1;9;1;P14-248;14-04  Testers Scale Out II;14-04  Testers Scale Out II;1068146912;12268;4407138;4407138;3009499.88;02/01/2014;07/31/2014;CERRADO;2600650;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;394;154;73;2014;;;;;168;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;37;51;1;2011;;;;;;;;;168;168;160;160;2012;176;160;168;120;146;122;8;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;38;51;3;2011;;;;;;;;;84;168;160;152;2012;176;156;168;152;168;168;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;39;51;2;2011;;;;;;;;;168;168;160;160;2012;176;160;168;152;176;168;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;40;51;8;2011;;;;;;;;;84;168;160;160;2012;168;160;84;;;;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;41;51;10;2011;;;;;;;;;152;168;160;152;2012;176;160;168;0;312;168;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;42;51;4;2011;;;;;;;;;;;160;160;2012;176;160;;;;;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;43;51;9;2011;;;;;;;;;84;168;160;140;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;44;51;5;2011;;;;;;;;;84;168;160;160;2012;176;160;168;152;176;128;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;45;51;7;2011;;;;;;;;;84;168;160;144;2012;172;152;168;152;176;168;;;;;;;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;46;51;6;2011;;;;;;;;;84;168;160;160;2012;176;160;168;152;0;136;;;;;;;;;;;;;;;;;;;;;
54;;8;1;;12-502 Administrativos 2012;ADMINISTRATIVOS;;0;0;0;0;12/01/2011;12/31/2012;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;50;54;16;2011;;;;;;;;;;;;80;2012;176;160;168;152;176;168;176;184;160;176;152;152;;;;;;;;;;;;;;;
51;1;9;1;P11-758;11-07 Nomina e Impuestos;MEJORAS PROCESO NOMINA IMPTOS SUA E IMPTOS FED;0001354165;12820;5755600;5180040;3928216.71;09/01/2011;08/31/2012;CERRADO;2105555;10;Anexo 1 bSide;15604;N;1;;21;;;;21;;;;1;Bajo;;;;51;51;17;2011;;;;;;;;;;;;;2012;;80;168;152;176;48;;;;;;;;;;;;;;;;;;;;;
56;1;9;1;P12-395;12-01 bis ST Análisis Inversiones FII;12-01 bis ST Análisis Inversiones FII;0001418816;160;95200;95200;80920;04/01/2012;04/30/2012;CERRADO;0;0;Anexo 3 bSide;17492;N;1;;21;;;;21;;;;1;Bajo;;;;52;56;12;2012;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;1;9;1;P12-224;12-02 ST CNBV FII;DESARROLLO CNBV MASIVO;0001399386;1120;492800;478016;358512;03/01/2012;09/30/2012;CERRADO;2017972;3;Anexo 2 bSide;17077;N;1;;21;;;;21;;;;1;Bajo;;;;53;57;4;2012;;;168;128;176;168;160;184;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;1;9;1;P12-182;12-03 ST Migracion;MODIFICACIONES AL ART. 115 LEY DE INST DE CRED;0001396914;960;379200;379200;284400;04/01/2012;08/31/2012;CERRADO;2006459;0;Anexo 2 bSide;17076;N;1;;21;;;;21;;;;1;Bajo;;;;54;58;1;2012;;;;8;8;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;1;9;1;P12-182;12-03 ST Migracion;MODIFICACIONES AL ART. 115 LEY DE INST DE CRED;0001396914;960;379200;379200;284400;04/01/2012;08/31/2012;CERRADO;2006459;0;Anexo 2 bSide;17076;N;1;;21;;;;21;;;;1;Bajo;;;;55;58;9;2012;;;;152;176;168;176;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;1;9;1;P12-224;12-02 ST CNBV FII;DESARROLLO CNBV MASIVO;0001399386;1120;492800;478016;358512;03/01/2012;09/30/2012;CERRADO;2017972;3;Anexo 2 bSide;17077;N;1;;21;;;;21;;;;1;Bajo;;;;56;57;1;2012;;;;20;10;10;10;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;1;9;1;P12-464;12-09 ISSSTE;DESARROLLO NUEVA LINEA DE CAPTURA EN ISSSTE;0001423106;240;100800;100800;75600;04/01/2012;07/31/2012;CERRADO;2094054;;Anexo 3 bSide;17493;N;1;;21;;;;21;;;;1;Bajo;;;;57;59;1;2012;;;;4;4;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;1;9;1;P12-464;12-09 ISSSTE;DESARROLLO NUEVA LINEA DE CAPTURA EN ISSSTE;0001423106;240;100800;100800;75600;04/01/2012;07/31/2012;CERRADO;2094054;;Anexo 3 bSide;17493;N;1;;21;;;;21;;;;1;Bajo;;;;58;59;5;2012;;;;0;0;40;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;1;9;1;P12-464;12-09 ISSSTE;DESARROLLO NUEVA LINEA DE CAPTURA EN ISSSTE;0001423106;240;100800;100800;75600;04/01/2012;07/31/2012;CERRADO;2094054;;Anexo 3 bSide;17493;N;1;;21;;;;21;;;;1;Bajo;;;;59;59;6;2012;;;;0;112;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;1;9;1;P12-926;12-27 Tester Domi Ext. 2;DESARR CIRCULAR 23;0001455329;600;177000;166380;83190;09/01/2012;11/30/2012;CERRADO;2175500;6;Anexo 1 Sonda;18129;N;1;;21;;;;21;;;;1;Bajo;;;;79;70;1;2012;;;;;;;;;4;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;1;9;1;P12-926;12-27 Tester Domi Ext. 2;DESARR CIRCULAR 23;0001455329;600;177000;166380;83190;09/01/2012;11/30/2012;CERRADO;2175500;6;Anexo 1 Sonda;18129;N;1;;21;;;;21;;;;1;Bajo;;;;80;70;17;2012;;;;;;;;;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;1;9;1;P12-926;12-27 Tester Domi Ext. 2;DESARR CIRCULAR 23;0001455329;600;177000;166380;83190;09/01/2012;11/30/2012;CERRADO;2175500;6;Anexo 1 Sonda;18129;N;1;;21;;;;21;;;;1;Bajo;;;;81;70;22;2012;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;2;10;1;;12-702 Consejeros;12-702 Bancomer Consejereso;;880;387200;387200;387200;10/01/2012;02/28/2013;CERRADO;;;;Anexo A-2 GoNet;N;1;;21;;;;21;;;;1;Bajo;;;;117;77;1;2012;;;;;;;;;;;40;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;2;10;1;;12-702 Consejeros;12-702 Bancomer Consejereso;;880;387200;387200;387200;10/01/2012;02/28/2013;CERRADO;;;;Anexo A-2 GoNet;N;1;;21;;;;21;;;;1;Bajo;;;;118;77;20;2012;;;;;;;;;;40;160;144;2013;176;80;;;;;;;;;;;;;;;;;;;;;;;;;
77;2;10;1;;12-702 Consejeros;12-702 Bancomer Consejereso;;880;387200;387200;387200;10/01/2012;02/28/2013;CERRADO;;;;Anexo A-2 GoNet;N;1;;21;;;;21;;;;1;Bajo;;;;119;77;21;2012;;;;;;;;;;;160;152;2013;176;80;;;;;;;;;;;;;;;;;;;;;;;;;
55;;16;1;NA;12-503 Vacaciones 2012;Vacaciones;NA;0;0;0;0;12/01/2011;12/31/2012;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;120;55;8;2011;;;;;;;;;;;;;2012;8;;;;;;;;;;;;;;;;;;;;;;;;;;
81;;11;1;;12-901 bSide Javier;12-901 bSide Javier Ortiz Martinez;;1000;0;0;183500;02/01/2012;02/29/2012;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;122;81;29;2012;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;;11;1;;12-904 Olivares 2;12-904 Hermanos Olivares SA de CV;;989;0;0;98940.8;04/01/2012;04/30/2012;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;127;84;28;2012;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;1;9;1;P13-071;13-03 CC Nomina Ext. 3;P13-071 IMPLEMENTAR MEJORAS SERVICIO NOMINA;1068034017;2360;1442800;1399516;1081406.02;09/01/2012;06/30/2013;CERRADO;2272114;3;ITW Anexo 5;19426;N;1;;21;;;;21;;;;1;Bajo;;;;135;90;3;2012;;;;;;;;;80;92;160;120;2013;176;152;144;176;;;;;;;;;;;;;;;;;;;;;;;
90;1;9;1;P13-071;13-03 CC Nomina Ext. 3;P13-071 IMPLEMENTAR MEJORAS SERVICIO NOMINA;1068034017;2360;1442800;1399516;1081406.02;09/01/2012;06/30/2013;CERRADO;2272114;3;ITW Anexo 5;19426;N;1;;21;;;;21;;;;1;Bajo;;;;136;90;9;2012;;;;;;;;;;;;;2013;;;;;176;;;;;;;;;;;;;;;;;;;;;;
90;1;9;1;P13-071;13-03 CC Nomina Ext. 3;P13-071 IMPLEMENTAR MEJORAS SERVICIO NOMINA;1068034017;2360;1442800;1399516;1081406.02;09/01/2012;06/30/2013;CERRADO;2272114;3;ITW Anexo 5;19426;N;1;;21;;;;21;;;;1;Bajo;;;;137;90;5;2012;;;;;;;;;;184;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;1;9;1;P13-071;13-03 CC Nomina Ext. 3;P13-071 IMPLEMENTAR MEJORAS SERVICIO NOMINA;1068034017;2360;1442800;1399516;1081406.02;09/01/2012;06/30/2013;CERRADO;2272114;3;ITW Anexo 5;19426;N;1;;21;;;;21;;;;1;Bajo;;;;138;90;7;2012;;;;;;;;;;124;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;1;9;1;P13-071;13-03 CC Nomina Ext. 3;P13-071 IMPLEMENTAR MEJORAS SERVICIO NOMINA;1068034017;2360;1442800;1399516;1081406.02;09/01/2012;06/30/2013;CERRADO;2272114;3;ITW Anexo 5;19426;N;1;;21;;;;21;;;;1;Bajo;;;;139;90;6;2012;;;;;;;;;160;184;160;120;2013;176;152;144;176;;;;;;;;;;;;;;;;;;;;;;;
90;1;9;1;P13-071;13-03 CC Nomina Ext. 3;P13-071 IMPLEMENTAR MEJORAS SERVICIO NOMINA;1068034017;2360;1442800;1399516;1081406.02;09/01/2012;06/30/2013;CERRADO;2272114;3;ITW Anexo 5;19426;N;1;;21;;;;21;;;;1;Bajo;;;;140;90;26;2012;;;;;;;;;;;;144;2013;176;152;144;176;;;;;;;;;;;;;;;;;;;;;;;
91;;11;1;;12-907 bSide Glender;12-907 bSide Gonzalez Cortina Glender;;168;0;0;50646;10/01/2012;11/30/2012;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;142;91;28;2012;;;;;;;;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;;5;1;;12-801 Richard Intelgo;12-801 Asignacin Intelego Richar;;444;;0;229336.78;06/01/2012;11/30/2012;CERRADO;;;;;N;1;;21;;;;21;;;;1;Bajo;;;;143;74;35;2012;;;;;;;;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;1;9;1;P12-358;12-14 ST Diseño CNBV FII;CNBV ALTA MASIVA DE CUENTAS EN EL PAGO;0001421957;1000;595000;595000;153125;04/01/2012;12/31/2012;CERRADO;2066210;0;Anexo 2 Sonda;18581;N;1;;21;;;;21;;;;1;Bajo;;;;146;61;33;2012;;;;;;;;;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;;11;1;;12-908 bSide Cheves Ruiz;12-908 bSide Chevez Ruiz;;100;0;0;10320;11/01/2012;12/31/2012;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;149;92;35;2012;;;;;;;;;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;1;9;1;P14-442;14-12 Tester Gabo Ext. 4;14-12 Tester Gabo Ext. 4;1068142726;1328;352584;352584;317325.6;05/01/2014;10/31/2014;CERRADO;2621034;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;403;156;134;2014;;;;;168;168;184;168;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;154;96;37;2013;;40;144;176;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;155;96;9;2013;;;;;;;184;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;156;96;5;2013;;;144;84;176;160;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;157;96;7;2013;;;144;176;176;160;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;158;96;6;2013;;;;;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;159;96;41;2013;;;;;;;;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1;9;1;P13-038;13-01 Domiciliacion;P13-038 MEJORAS DOMCILIACION ENT. 1;1068026197;3456;1520367;1520367;1216293.6;02/01/2013;09/30/2013;CERRADO;2263161;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;160;96;42;2013;;;20;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;1;9;1;P14-442;14-12 Tester Gabo Ext. 4;14-12 Tester Gabo Ext. 4;1068142726;1328;352584;352584;317325.6;05/01/2014;10/31/2014;CERRADO;2621034;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;404;156;39;2014;;;;;168;168;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;1;9;1;P13-014;13-04 Testers Movil;P13-014 IMPLEMENTAR MOBILE¿BANKING ENT. 1;1068028894;937;276592;276592;138296;01/01/2013;03/31/2013;CERRADO;2294481;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;168;98;38;2013;112;152;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;1;9;1;P13-014;13-04 Testers Movil;P13-014 IMPLEMENTAR MOBILE¿BANKING ENT. 1;1068028894;937;276592;276592;138296;01/01/2013;03/31/2013;CERRADO;2294481;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;169;98;40;2013;112;152;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;1;9;1;P13-014;13-04 Testers Movil;P13-014 IMPLEMENTAR MOBILE¿BANKING ENT. 1;1068028894;937;276592;276592;138296;01/01/2013;03/31/2013;CERRADO;2294481;0;ITW Anexo 4;19338;N;1;;21;;;;21;;;;1;Bajo;;;;170;98;39;2013;112;152;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;1;9;1;P14-248;14-04  Testers Scale Out II;14-04  Testers Scale Out II;1068146912;12268;4407138;4407138;3009499.88;02/01/2014;07/31/2014;CERRADO;2600650;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;408;154;94;2014;;;160;160;168;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;1;9;1;P13-451;13-08 Tester Mobile II;P13-451 Implementar Regunalcion CNBV 2009 CMBE;1068051655;2416;669956.8;616360.26;308180.14;03/01/2013;08/31/2013;CERRADO;2357634;8;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;177;104;38;2013;;;96;176;176;160;184;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;1;9;1;P13-451;13-08 Tester Mobile II;P13-451 Implementar Regunalcion CNBV 2009 CMBE;1068051655;2416;669956.8;616360.26;308180.14;03/01/2013;08/31/2013;CERRADO;2357634;8;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;178;104;40;2013;;;96;176;176;160;184;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;1;9;1;P13-451;13-08 Tester Mobile II;P13-451 Implementar Regunalcion CNBV 2009 CMBE;1068051655;2416;669956.8;616360.26;308180.14;03/01/2013;08/31/2013;CERRADO;2357634;8;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;179;104;39;2013;;;96;176;176;160;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;1;9;1;P13-451;13-08 Tester Mobile II;P13-451 Implementar Regunalcion CNBV 2009 CMBE;1068051655;2416;669956.8;616360.26;308180.14;03/01/2013;08/31/2013;CERRADO;2357634;8;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;180;104;45;2013;;;;;;;;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1;9;1;P13-1460;13-14 Tester Monica;P13-1460 IT Improve COB Schemes &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;1;9;1;P13-346;13-09 Testers BNP;P13-346 Proyecto TECH (Portafolio AER);1068049225;2800;776440;776440;333884.64;04/01/2013;07/31/2013;CERRADO;2336725;0;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;182;101;48;2013;;;;56;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;1;9;1;P13-346;13-09 Testers BNP;P13-346 Proyecto TECH (Portafolio AER);1068049225;2800;776440;776440;333884.64;04/01/2013;07/31/2013;CERRADO;2336725;0;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;183;101;46;2013;;;;16;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
